#h	k	l			DE/EP	Eback-scattering (eV)					
4	-10	-10	216		7.20348363499019E-07	16104.6070262689
-4	10	10	216		7.20348363499019E-07	16104.6070262689
-4	10	-10	216		7.20348363499019E-07	16104.6070262689
-4	-10	10	216		7.20348363499019E-07	16104.6070262689
-4	-10	-10	216		7.20348363499019E-07	16104.6070262689
4	14	2	216		7.20348363499019E-07	16104.6070262689
4	14	-2	216		7.20348363499019E-07	16104.6070262689
4	-14	2	216		7.20348363499019E-07	16104.6070262689
4	-14	-2	216		7.20348363499019E-07	16104.6070262689
-4	14	2	216		7.20348363499019E-07	16104.6070262689
-4	14	-2	216		7.20348363499019E-07	16104.6070262689
-4	-14	2	216		7.20348363499019E-07	16104.6070262689
-4	-14	-2	216		7.20348363499019E-07	16104.6070262689
4	2	14	216		7.20348363499019E-07	16104.6070262689
4	2	-14	216		7.20348363499019E-07	16104.6070262689
4	-2	14	216		7.20348363499019E-07	16104.6070262689
4	-2	-14	216		7.20348363499019E-07	16104.6070262689
-4	2	14	216		7.20348363499019E-07	16104.6070262689
-4	2	-14	216		7.20348363499019E-07	16104.6070262689
-4	-2	14	216		7.20348363499019E-07	16104.6070262689
-4	-2	-14	216		7.20348363499019E-07	16104.6070262689
6	12	6	216		7.20348363499019E-07	16104.6070262689
6	12	-6	216		7.20348363499019E-07	16104.6070262689
6	-12	6	216		7.20348363499019E-07	16104.6070262689
6	-12	-6	216		7.20348363499019E-07	16104.6070262689
-6	12	6	216		7.20348363499019E-07	16104.6070262689
-6	12	-6	216		7.20348363499019E-07	16104.6070262689
-6	-12	6	216		7.20348363499019E-07	16104.6070262689
-6	-12	-6	216		7.20348363499019E-07	16104.6070262689
6	6	12	216		7.20348363499019E-07	16104.6070262689
6	6	-12	216		7.20348363499019E-07	16104.6070262689
6	-6	12	216		7.20348363499019E-07	16104.6070262689
6	-6	-12	216		7.20348363499019E-07	16104.6070262689
-6	6	12	216		7.20348363499019E-07	16104.6070262689
-6	6	-12	216		7.20348363499019E-07	16104.6070262689
-6	-6	12	216		7.20348363499019E-07	16104.6070262689
-6	-6	-12	216		7.20348363499019E-07	16104.6070262689
1	13	7	219		6.01303927010673E-07	16216.0589237568
1	13	-7	219		6.01303927010673E-07	16216.0589237568
1	-13	7	219		6.01303927010673E-07	16216.0589237568
1	-13	-7	219		6.01303927010673E-07	16216.0589237568
-1	13	7	219		6.01303927010673E-07	16216.0589237568
-1	13	-7	219		6.01303927010673E-07	16216.0589237568
-1	-13	7	219		6.01303927010673E-07	16216.0589237568
-1	-13	-7	219		6.01303927010673E-07	16216.0589237568
11	7	7	219		6.01303927010673E-07	16216.0589237568
11	7	-7	219		6.01303927010673E-07	16216.0589237568
11	-7	7	219		6.01303927010673E-07	16216.0589237568
11	-7	-7	219		6.01303927010673E-07	16216.0589237568
-11	7	7	219		6.01303927010673E-07	16216.0589237568
-11	7	-7	219		6.01303927010673E-07	16216.0589237568
-11	-7	7	219		6.01303927010673E-07	16216.0589237568
-11	-7	-7	219		6.01303927010673E-07	16216.0589237568
13	1	7	219		6.01303927010673E-07	16216.0589237568
13	1	-7	219		6.01303927010673E-07	16216.0589237568
13	-1	7	219		6.01303927010673E-07	16216.0589237568
13	-1	-7	219		6.01303927010673E-07	16216.0589237568
-13	1	7	219		6.01303927010673E-07	16216.0589237568
-13	1	-7	219		6.01303927010673E-07	16216.0589237568
-13	-1	7	219		6.01303927010673E-07	16216.0589237568
-13	-1	-7	219		6.01303927010673E-07	16216.0589237568
13	5	5	219		6.01303927010673E-07	16216.0589237568
13	5	-5	219		6.01303927010673E-07	16216.0589237568
13	-5	5	219		6.01303927010673E-07	16216.0589237568
13	-5	-5	219		6.01303927010673E-07	16216.0589237568
-13	5	5	219		6.01303927010673E-07	16216.0589237568
-13	5	-5	219		6.01303927010673E-07	16216.0589237568
-13	-5	5	219		6.01303927010673E-07	16216.0589237568
-13	-5	-5	219		6.01303927010673E-07	16216.0589237568
13	7	1	219		6.01303927010673E-07	16216.0589237568
13	7	-1	219		6.01303927010673E-07	16216.0589237568
13	-7	1	219		6.01303927010673E-07	16216.0589237568
13	-7	-1	219		6.01303927010673E-07	16216.0589237568
-13	7	1	219		6.01303927010673E-07	16216.0589237568
-13	7	-1	219		6.01303927010673E-07	16216.0589237568
-13	-7	1	219		6.01303927010673E-07	16216.0589237568
-13	-7	-1	219		6.01303927010673E-07	16216.0589237568
1	7	13	219		6.01303927010673E-07	16216.0589237568
1	7	-13	219		6.01303927010673E-07	16216.0589237568
1	-7	13	219		6.01303927010673E-07	16216.0589237568
1	-7	-13	219		6.01303927010673E-07	16216.0589237568
-1	7	13	219		6.01303927010673E-07	16216.0589237568
-1	7	-13	219		6.01303927010673E-07	16216.0589237568
-1	-7	13	219		6.01303927010673E-07	16216.0589237568
-1	-7	-13	219		6.01303927010673E-07	16216.0589237568
5	13	5	219		6.01303927010673E-07	16216.0589237568
5	13	-5	219		6.01303927010673E-07	16216.0589237568
5	-13	5	219		6.01303927010673E-07	16216.0589237568
5	-13	-5	219		6.01303927010673E-07	16216.0589237568
-5	13	5	219		6.01303927010673E-07	16216.0589237568
-5	13	-5	219		6.01303927010673E-07	16216.0589237568
-5	-13	5	219		6.01303927010673E-07	16216.0589237568
-5	-13	-5	219		6.01303927010673E-07	16216.0589237568
5	5	13	219		6.01303927010673E-07	16216.0589237568
5	5	-13	219		6.01303927010673E-07	16216.0589237568
5	-5	13	219		6.01303927010673E-07	16216.0589237568
5	-5	-13	219		6.01303927010673E-07	16216.0589237568
-5	5	13	219		6.01303927010673E-07	16216.0589237568
-5	5	-13	219		6.01303927010673E-07	16216.0589237568
-5	-5	13	219		6.01303927010673E-07	16216.0589237568
-5	-5	-13	219		6.01303927010673E-07	16216.0589237568
7	1	13	219		6.01303927010673E-07	16216.0589237568
7	1	-13	219		6.01303927010673E-07	16216.0589237568
7	-1	13	219		6.01303927010673E-07	16216.0589237568
7	-1	-13	219		6.01303927010673E-07	16216.0589237568
-7	1	13	219		6.01303927010673E-07	16216.0589237568
-7	1	-13	219		6.01303927010673E-07	16216.0589237568
-7	-1	13	219		6.01303927010673E-07	16216.0589237568
-7	-1	-13	219		6.01303927010673E-07	16216.0589237568
7	11	7	219		6.01303927010673E-07	16216.0589237568
7	11	-7	219		6.01303927010673E-07	16216.0589237568
7	-11	7	219		6.01303927010673E-07	16216.0589237568
7	-11	-7	219		6.01303927010673E-07	16216.0589237568
-7	11	7	219		6.01303927010673E-07	16216.0589237568
-7	11	-7	219		6.01303927010673E-07	16216.0589237568
-7	-11	7	219		6.01303927010673E-07	16216.0589237568
-7	-11	-7	219		6.01303927010673E-07	16216.0589237568
7	13	1	219		6.01303927010673E-07	16216.0589237568
7	13	-1	219		6.01303927010673E-07	16216.0589237568
7	-13	1	219		6.01303927010673E-07	16216.0589237568
7	-13	-1	219		6.01303927010673E-07	16216.0589237568
-7	13	1	219		6.01303927010673E-07	16216.0589237568
-7	13	-1	219		6.01303927010673E-07	16216.0589237568
-7	-13	1	219		6.01303927010673E-07	16216.0589237568
-7	-13	-1	219		6.01303927010673E-07	16216.0589237568
7	7	11	219		6.01303927010673E-07	16216.0589237568
7	7	-11	219		6.01303927010673E-07	16216.0589237568
7	-7	11	219		6.01303927010673E-07	16216.0589237568
7	-7	-11	219		6.01303927010673E-07	16216.0589237568
-7	7	11	219		6.01303927010673E-07	16216.0589237568
-7	7	-11	219		6.01303927010673E-07	16216.0589237568
-7	-7	11	219		6.01303927010673E-07	16216.0589237568
-7	-7	-11	219		6.01303927010673E-07	16216.0589237568
12	4	8	224		6.70780135597802E-07	16400.12905231
12	4	-8	224		6.70780135597802E-07	16400.12905231
12	-4	8	224		6.70780135597802E-07	16400.12905231
12	-4	-8	224		6.70780135597802E-07	16400.12905231
-12	4	8	224		6.70780135597802E-07	16400.12905231
-12	4	-8	224		6.70780135597802E-07	16400.12905231
-12	-4	8	224		6.70780135597802E-07	16400.12905231
-12	-4	-8	224		6.70780135597802E-07	16400.12905231
12	8	4	224		6.70780135597802E-07	16400.12905231
12	8	-4	224		6.70780135597802E-07	16400.12905231
12	-8	4	224		6.70780135597802E-07	16400.12905231
12	-8	-4	224		6.70780135597802E-07	16400.12905231
-12	8	4	224		6.70780135597802E-07	16400.12905231
-12	8	-4	224		6.70780135597802E-07	16400.12905231
-12	-8	4	224		6.70780135597802E-07	16400.12905231
-12	-8	-4	224		6.70780135597802E-07	16400.12905231
4	12	8	224		6.70780135597802E-07	16400.12905231
4	12	-8	224		6.70780135597802E-07	16400.12905231
4	-12	8	224		6.70780135597802E-07	16400.12905231
4	-12	-8	224		6.70780135597802E-07	16400.12905231
-4	12	8	224		6.70780135597802E-07	16400.12905231
-4	12	-8	224		6.70780135597802E-07	16400.12905231
-4	-12	8	224		6.70780135597802E-07	16400.12905231
-4	-12	-8	224		6.70780135597802E-07	16400.12905231
4	8	12	224		6.70780135597802E-07	16400.12905231
4	8	-12	224		6.70780135597802E-07	16400.12905231
4	-8	12	224		6.70780135597802E-07	16400.12905231
4	-8	-12	224		6.70780135597802E-07	16400.12905231
-4	8	12	224		6.70780135597802E-07	16400.12905231
-4	8	-12	224		6.70780135597802E-07	16400.12905231
-4	-8	12	224		6.70780135597802E-07	16400.12905231
-4	-8	-12	224		6.70780135597802E-07	16400.12905231
8	12	4	224		6.70780135597802E-07	16400.12905231
8	12	-4	224		6.70780135597802E-07	16400.12905231
8	-12	4	224		6.70780135597802E-07	16400.12905231
8	-12	-4	224		6.70780135597802E-07	16400.12905231
-8	12	4	224		6.70780135597802E-07	16400.12905231
-8	12	-4	224		6.70780135597802E-07	16400.12905231
-8	-12	4	224		6.70780135597802E-07	16400.12905231
-8	-12	-4	224		6.70780135597802E-07	16400.12905231
8	4	12	224		6.70780135597802E-07	16400.12905231
8	4	-12	224		6.70780135597802E-07	16400.12905231
8	-4	12	224		6.70780135597802E-07	16400.12905231
8	-4	-12	224		6.70780135597802E-07	16400.12905231
-8	4	12	224		6.70780135597802E-07	16400.12905231
-8	4	-12	224		6.70780135597802E-07	16400.12905231
-8	-4	12	224		6.70780135597802E-07	16400.12905231
-8	-4	-12	224		6.70780135597802E-07	16400.12905231
1	1	15	227		5.59719683562647E-07	16509.5860784159
1	1	-15	227		5.59719683562647E-07	16509.5860784159
1	-1	15	227		5.59719683562647E-07	16509.5860784159
1	-1	-15	227		5.59719683562647E-07	16509.5860784159
-1	1	15	227		5.59719683562647E-07	16509.5860784159
-1	1	-15	227		5.59719683562647E-07	16509.5860784159
-1	-1	15	227		5.59719683562647E-07	16509.5860784159
-1	-1	-15	227		5.59719683562647E-07	16509.5860784159
1	15	1	227		5.59719683562647E-07	16509.5860784159
1	15	-1	227		5.59719683562647E-07	16509.5860784159
1	-15	1	227		5.59719683562647E-07	16509.5860784159
1	-15	-1	227		5.59719683562647E-07	16509.5860784159
-1	15	1	227		5.59719683562647E-07	16509.5860784159
-1	15	-1	227		5.59719683562647E-07	16509.5860784159
-1	-15	1	227		5.59719683562647E-07	16509.5860784159
-1	-15	-1	227		5.59719683562647E-07	16509.5860784159
11	5	9	227		5.59719683562647E-07	16509.5860784159
11	5	-9	227		5.59719683562647E-07	16509.5860784159
11	-5	9	227		5.59719683562647E-07	16509.5860784159
11	-5	-9	227		5.59719683562647E-07	16509.5860784159

