# h	k	l			DE/EP	Eback-scattering (eV)					
18	-18	0	648		7.57154765707428E-09	29056.8142147298
-18	18	0	648		7.57154765707428E-09	29056.8142147298
-18	-18	0	648		7.57154765707428E-09	29056.8142147298
22	10	8	648		7.57154765707428E-09	29056.8142147298
22	10	-8	648		7.57154765707428E-09	29056.8142147298
22	-10	8	648		7.57154765707428E-09	29056.8142147298
22	-10	-8	648		7.57154765707428E-09	29056.8142147298
-22	10	8	648		7.57154765707428E-09	29056.8142147298
-22	10	-8	648		7.57154765707428E-09	29056.8142147298
-22	-10	8	648		7.57154765707428E-09	29056.8142147298
-22	-10	-8	648		7.57154765707428E-09	29056.8142147298
22	8	10	648		7.57154765707428E-09	29056.8142147298
22	8	-10	648		7.57154765707428E-09	29056.8142147298
22	-8	10	648		7.57154765707428E-09	29056.8142147298
22	-8	-10	648		7.57154765707428E-09	29056.8142147298
-22	8	10	648		7.57154765707428E-09	29056.8142147298
-22	8	-10	648		7.57154765707428E-09	29056.8142147298
-22	-8	10	648		7.57154765707428E-09	29056.8142147298
-22	-8	-10	648		7.57154765707428E-09	29056.8142147298
24	6	6	648		7.57154765707428E-09	29056.8142147298
24	6	-6	648		7.57154765707428E-09	29056.8142147298
24	-6	6	648		7.57154765707428E-09	29056.8142147298
24	-6	-6	648		7.57154765707428E-09	29056.8142147298
-24	6	6	648		7.57154765707428E-09	29056.8142147298
-24	6	-6	648		7.57154765707428E-09	29056.8142147298
-24	-6	6	648		7.57154765707428E-09	29056.8142147298
-24	-6	-6	648		7.57154765707428E-09	29056.8142147298
6	24	6	648		7.57154765707428E-09	29056.8142147298
6	24	-6	648		7.57154765707428E-09	29056.8142147298
6	-24	6	648		7.57154765707428E-09	29056.8142147298
6	-24	-6	648		7.57154765707428E-09	29056.8142147298
-6	24	6	648		7.57154765707428E-09	29056.8142147298
-6	24	-6	648		7.57154765707428E-09	29056.8142147298
-6	-24	6	648		7.57154765707428E-09	29056.8142147298
-6	-24	-6	648		7.57154765707428E-09	29056.8142147298
6	6	24	648		7.57154765707428E-09	29056.8142147298
6	6	-24	648		7.57154765707428E-09	29056.8142147298
6	-6	24	648		7.57154765707428E-09	29056.8142147298
6	-6	-24	648		7.57154765707428E-09	29056.8142147298
-6	6	24	648		7.57154765707428E-09	29056.8142147298
-6	6	-24	648		7.57154765707428E-09	29056.8142147298
-6	-6	24	648		7.57154765707428E-09	29056.8142147298
-6	-6	-24	648		7.57154765707428E-09	29056.8142147298
8	10	22	648		7.57154765707428E-09	29056.8142147298
8	10	-22	648		7.57154765707428E-09	29056.8142147298
8	-10	22	648		7.57154765707428E-09	29056.8142147298
8	-10	-22	648		7.57154765707428E-09	29056.8142147298
-8	10	22	648		7.57154765707428E-09	29056.8142147298
-8	10	-22	648		7.57154765707428E-09	29056.8142147298
-8	-10	22	648		7.57154765707428E-09	29056.8142147298
-8	-10	-22	648		7.57154765707428E-09	29056.8142147298
8	22	10	648		7.57154765707428E-09	29056.8142147298
8	22	-10	648		7.57154765707428E-09	29056.8142147298
8	-22	10	648		7.57154765707428E-09	29056.8142147298
8	-22	-10	648		7.57154765707428E-09	29056.8142147298
-8	22	10	648		7.57154765707428E-09	29056.8142147298
-8	22	-10	648		7.57154765707428E-09	29056.8142147298
-8	-22	10	648		7.57154765707428E-09	29056.8142147298
-8	-22	-10	648		7.57154765707428E-09	29056.8142147298
1	11	23	651		5.45954077140788E-09	29123.9976898843
1	11	-23	651		5.45954077140788E-09	29123.9976898843
1	-11	23	651		5.45954077140788E-09	29123.9976898843
1	-11	-23	651		5.45954077140788E-09	29123.9976898843
-1	11	23	651		5.45954077140788E-09	29123.9976898843
-1	11	-23	651		5.45954077140788E-09	29123.9976898843
-1	-11	23	651		5.45954077140788E-09	29123.9976898843
-1	-11	-23	651		5.45954077140788E-09	29123.9976898843
11	1	23	651		5.45954077140788E-09	29123.9976898843
11	1	-23	651		5.45954077140788E-09	29123.9976898843
11	-1	23	651		5.45954077140788E-09	29123.9976898843
11	-1	-23	651		5.45954077140788E-09	29123.9976898843
-11	1	23	651		5.45954077140788E-09	29123.9976898843
-11	1	-23	651		5.45954077140788E-09	29123.9976898843
-11	-1	23	651		5.45954077140788E-09	29123.9976898843
-11	-1	-23	651		5.45954077140788E-09	29123.9976898843
11	13	19	651		5.45954077140788E-09	29123.9976898843
11	13	-19	651		5.45954077140788E-09	29123.9976898843
11	-13	19	651		5.45954077140788E-09	29123.9976898843
11	-13	-19	651		5.45954077140788E-09	29123.9976898843
-11	13	19	651		5.45954077140788E-09	29123.9976898843
-11	13	-19	651		5.45954077140788E-09	29123.9976898843
-11	-13	19	651		5.45954077140788E-09	29123.9976898843
-11	-13	-19	651		5.45954077140788E-09	29123.9976898843
11	19	13	651		5.45954077140788E-09	29123.9976898843
11	19	-13	651		5.45954077140788E-09	29123.9976898843
11	-19	13	651		5.45954077140788E-09	29123.9976898843
11	-19	-13	651		5.45954077140788E-09	29123.9976898843
-11	19	13	651		5.45954077140788E-09	29123.9976898843
-11	19	-13	651		5.45954077140788E-09	29123.9976898843
-11	-19	13	651		5.45954077140788E-09	29123.9976898843
-11	-19	-13	651		5.45954077140788E-09	29123.9976898843
11	23	1	651		5.45954077140788E-09	29123.9976898843
11	23	-1	651		5.45954077140788E-09	29123.9976898843
11	-23	1	651		5.45954077140788E-09	29123.9976898843
11	-23	-1	651		5.45954077140788E-09	29123.9976898843
-11	23	1	651		5.45954077140788E-09	29123.9976898843
-11	23	-1	651		5.45954077140788E-09	29123.9976898843
-11	-23	1	651		5.45954077140788E-09	29123.9976898843
-11	-23	-1	651		5.45954077140788E-09	29123.9976898843
1	17	19	651		5.45954077140788E-09	29123.9976898843
1	17	-19	651		5.45954077140788E-09	29123.9976898843
1	-17	19	651		5.45954077140788E-09	29123.9976898843
1	-17	-19	651		5.45954077140788E-09	29123.9976898843
-1	17	19	651		5.45954077140788E-09	29123.9976898843
-1	17	-19	651		5.45954077140788E-09	29123.9976898843
-1	-17	19	651		5.45954077140788E-09	29123.9976898843
-1	-17	-19	651		5.45954077140788E-09	29123.9976898843
1	19	17	651		5.45954077140788E-09	29123.9976898843
1	19	-17	651		5.45954077140788E-09	29123.9976898843
1	-19	17	651		5.45954077140788E-09	29123.9976898843
1	-19	-17	651		5.45954077140788E-09	29123.9976898843
-1	19	17	651		5.45954077140788E-09	29123.9976898843
-1	19	-17	651		5.45954077140788E-09	29123.9976898843
-1	-19	17	651		5.45954077140788E-09	29123.9976898843
-1	-19	-17	651		5.45954077140788E-09	29123.9976898843
1	23	11	651		5.45954077140788E-09	29123.9976898843
1	23	-11	651		5.45954077140788E-09	29123.9976898843
1	-23	11	651		5.45954077140788E-09	29123.9976898843
1	-23	-11	651		5.45954077140788E-09	29123.9976898843
-1	23	11	651		5.45954077140788E-09	29123.9976898843
-1	23	-11	651		5.45954077140788E-09	29123.9976898843
-1	-23	11	651		5.45954077140788E-09	29123.9976898843
-1	-23	-11	651		5.45954077140788E-09	29123.9976898843
1	25	5	651		5.45954077140788E-09	29123.9976898843
1	25	-5	651		5.45954077140788E-09	29123.9976898843
1	-25	5	651		5.45954077140788E-09	29123.9976898843
1	-25	-5	651		5.45954077140788E-09	29123.9976898843
-1	25	5	651		5.45954077140788E-09	29123.9976898843
-1	25	-5	651		5.45954077140788E-09	29123.9976898843
-1	-25	5	651		5.45954077140788E-09	29123.9976898843
-1	-25	-5	651		5.45954077140788E-09	29123.9976898843
13	11	19	651		5.45954077140788E-09	29123.9976898843
13	11	-19	651		5.45954077140788E-09	29123.9976898843
13	-11	19	651		5.45954077140788E-09	29123.9976898843
13	-11	-19	651		5.45954077140788E-09	29123.9976898843
-13	11	19	651		5.45954077140788E-09	29123.9976898843
-13	11	-19	651		5.45954077140788E-09	29123.9976898843
-13	-11	19	651		5.45954077140788E-09	29123.9976898843
-13	-11	-19	651		5.45954077140788E-09	29123.9976898843
13	19	11	651		5.45954077140788E-09	29123.9976898843
13	19	-11	651		5.45954077140788E-09	29123.9976898843
13	-19	11	651		5.45954077140788E-09	29123.9976898843
13	-19	-11	651		5.45954077140788E-09	29123.9976898843
-13	19	11	651		5.45954077140788E-09	29123.9976898843
-13	19	-11	651		5.45954077140788E-09	29123.9976898843
-13	-19	11	651		5.45954077140788E-09	29123.9976898843
-13	-19	-11	651		5.45954077140788E-09	29123.9976898843
1	5	25	651		5.45954077140788E-09	29123.9976898843
1	5	-25	651		5.45954077140788E-09	29123.9976898843
1	-5	25	651		5.45954077140788E-09	29123.9976898843
1	-5	-25	651		5.45954077140788E-09	29123.9976898843
-1	5	25	651		5.45954077140788E-09	29123.9976898843
-1	5	-25	651		5.45954077140788E-09	29123.9976898843
-1	-5	25	651		5.45954077140788E-09	29123.9976898843
-1	-5	-25	651		5.45954077140788E-09	29123.9976898843
17	1	19	651		5.45954077140788E-09	29123.9976898843
17	1	-19	651		5.45954077140788E-09	29123.9976898843
17	-1	19	651		5.45954077140788E-09	29123.9976898843
17	-1	-19	651		5.45954077140788E-09	29123.9976898843
-17	1	19	651		5.45954077140788E-09	29123.9976898843
-17	1	-19	651		5.45954077140788E-09	29123.9976898843
-17	-1	19	651		5.45954077140788E-09	29123.9976898843
-17	-1	-19	651		5.45954077140788E-09	29123.9976898843
17	19	1	651		5.45954077140788E-09	29123.9976898843
17	19	-1	651		5.45954077140788E-09	29123.9976898843
17	-19	1	651		5.45954077140788E-09	29123.9976898843
17	-19	-1	651		5.45954077140788E-09	29123.9976898843
-17	19	1	651		5.45954077140788E-09	29123.9976898843
-17	19	-1	651		5.45954077140788E-09	29123.9976898843
-17	-19	1	651		5.45954077140788E-09	29123.9976898843
-17	-19	-1	651		5.45954077140788E-09	29123.9976898843
19	11	13	651		5.45954077140788E-09	29123.9976898843
19	11	-13	651		5.45954077140788E-09	29123.9976898843
19	-11	13	651		5.45954077140788E-09	29123.9976898843
19	-11	-13	651		5.45954077140788E-09	29123.9976898843
-19	11	13	651		5.45954077140788E-09	29123.9976898843
-19	11	-13	651		5.45954077140788E-09	29123.9976898843
-19	-11	13	651		5.45954077140788E-09	29123.9976898843
-19	-11	-13	651		5.45954077140788E-09	29123.9976898843
19	1	17	651		5.45954077140788E-09	29123.9976898843
19	1	-17	651		5.45954077140788E-09	29123.9976898843
19	-1	17	651		5.45954077140788E-09	29123.9976898843
19	-1	-17	651		5.45954077140788E-09	29123.9976898843
-19	1	17	651		5.45954077140788E-09	29123.9976898843
-19	1	-17	651		5.45954077140788E-09	29123.9976898843
-19	-1	17	651		5.45954077140788E-09	29123.9976898843
-19	-1	-17	651		5.45954077140788E-09	29123.9976898843
19	13	11	651		5.45954077140788E-09	29123.9976898843
19	13	-11	651		5.45954077140788E-09	29123.9976898843
19	-13	11	651		5.45954077140788E-09	29123.9976898843
19	-13	-11	651		5.45954077140788E-09	29123.9976898843
-19	13	11	651		5.45954077140788E-09	29123.9976898843
-19	13	-11	651		5.45954077140788E-09	29123.9976898843
-19	-13	11	651		5.45954077140788E-09	29123.9976898843
-19	-13	-11	651		5.45954077140788E-09	29123.9976898843
19	17	1	651		5.45954077140788E-09	29123.9976898843
19	17	-1	651		5.45954077140788E-09	29123.9976898843
19	-17	1	651		5.45954077140788E-09	29123.9976898843
19	-17	-1	651		5.45954077140788E-09	29123.9976898843
-19	17	1	651		5.45954077140788E-09	29123.9976898843
-19	17	-1	651		5.45954077140788E-09	29123.9976898843
-19	-17	1	651		5.45954077140788E-09	29123.9976898843
-19	-17	-1	651		5.45954077140788E-09	29123.9976898843
23	1	11	651		5.45954077140788E-09	29123.9976898843
23	1	-11	651		5.45954077140788E-09	29123.9976898843
23	-1	11	651		5.45954077140788E-09	29123.9976898843
23	-1	-11	651		5.45954077140788E-09	29123.9976898843
23	11	1	651		5.45954077140788E-09	29123.9976898843
23	11	-1	651		5.45954077140788E-09	29123.9976898843
23	-11	1	651		5.45954077140788E-09	29123.9976898843
23	-11	-1	651		5.45954077140788E-09	29123.9976898843
-23	1	11	651		5.45954077140788E-09	29123.9976898843
-23	1	-11	651		5.45954077140788E-09	29123.9976898843
-23	-1	11	651		5.45954077140788E-09	29123.9976898843
-23	-1	-11	651		5.45954077140788E-09	29123.9976898843
-23	11	1	651		5.45954077140788E-09	29123.9976898843
-23	11	-1	651		5.45954077140788E-09	29123.9976898843
-23	-11	1	651		5.45954077140788E-09	29123.9976898843
-23	-11	-1	651		5.45954077140788E-09	29123.9976898843
25	1	5	651		5.45954077140788E-09	29123.9976898843
25	1	-5	651		5.45954077140788E-09	29123.9976898843
25	-1	5	651		5.45954077140788E-09	29123.9976898843
25	-1	-5	651		5.45954077140788E-09	29123.9976898843
-25	1	5	651		5.45954077140788E-09	29123.9976898843
-25	1	-5	651		5.45954077140788E-09	29123.9976898843
-25	-1	5	651		5.45954077140788E-09	29123.9976898843
-25	-1	-5	651		5.45954077140788E-09	29123.9976898843
25	5	1	651		5.45954077140788E-09	29123.9976898843
25	5	-1	651		5.45954077140788E-09	29123.9976898843
25	-5	1	651		5.45954077140788E-09	29123.9976898843
25	-5	-1	651		5.45954077140788E-09	29123.9976898843
-25	5	1	651		5.45954077140788E-09	29123.9976898843
-25	5	-1	651		5.45954077140788E-09	29123.9976898843
-25	-5	1	651		5.45954077140788E-09	29123.9976898843
-25	-5	-1	651		5.45954077140788E-09	29123.9976898843
5	1	25	651		5.45954077140788E-09	29123.9976898843
5	1	-25	651		5.45954077140788E-09	29123.9976898843
5	-1	25	651		5.45954077140788E-09	29123.9976898843
5	-1	-25	651		5.45954077140788E-09	29123.9976898843
-5	1	25	651		5.45954077140788E-09	29123.9976898843
-5	1	-25	651		5.45954077140788E-09	29123.9976898843
-5	-1	25	651		5.45954077140788E-09	29123.9976898843
-5	-1	-25	651		5.45954077140788E-09	29123.9976898843
5	25	1	651		5.45954077140788E-09	29123.9976898843
5	25	-1	651		5.45954077140788E-09	29123.9976898843
5	-25	1	651		5.45954077140788E-09	29123.9976898843
5	-25	-1	651		5.45954077140788E-09	29123.9976898843
-5	25	1	651		5.45954077140788E-09	29123.9976898843
-5	25	-1	651		5.45954077140788E-09	29123.9976898843
-5	-25	1	651		5.45954077140788E-09	29123.9976898843
-5	-25	-1	651		5.45954077140788E-09	29123.9976898843
0	16	20	656		7.21738746519739E-09	29235.6270668538
0	16	-20	656		7.21738746519739E-09	29235.6270668538
0	-16	20	656		7.21738746519739E-09	29235.6270668538
0	-16	-20	656		7.21738746519739E-09	29235.6270668538
0	20	16	656		7.21738746519739E-09	29235.6270668538
0	20	-16	656		7.21738746519739E-09	29235.6270668538
0	-20	16	656		7.21738746519739E-09	29235.6270668538
0	-20	-16	656		7.21738746519739E-09	29235.6270668538
12	16	16	656		7.21738746519739E-09	29235.6270668538
12	16	-16	656		7.21738746519739E-09	29235.6270668538
12	-16	16	656		7.21738746519739E-09	29235.6270668538
12	-16	-16	656		7.21738746519739E-09	29235.6270668538
-12	16	16	656		7.21738746519739E-09	29235.6270668538
-12	16	-16	656		7.21738746519739E-09	29235.6270668538
-12	-16	16	656		7.21738746519739E-09	29235.6270668538
-12	-16	-16	656		7.21738746519739E-09	29235.6270668538
16	0	20	656		7.21738746519739E-09	29235.6270668538
16	0	-20	656		7.21738746519739E-09	29235.6270668538
-16	0	20	656		7.21738746519739E-09	29235.6270668538
-16	0	-20	656		7.21738746519739E-09	29235.6270668538
16	12	16	656		7.21738746519739E-09	29235.6270668538
16	12	-16	656		7.21738746519739E-09	29235.6270668538
16	-12	16	656		7.21738746519739E-09	29235.6270668538
16	-12	-16	656		7.21738746519739E-09	29235.6270668538
-16	12	16	656		7.21738746519739E-09	29235.6270668538
-16	12	-16	656		7.21738746519739E-09	29235.6270668538
-16	-12	16	656		7.21738746519739E-09	29235.6270668538
-16	-12	-16	656		7.21738746519739E-09	29235.6270668538
16	16	12	656		7.21738746519739E-09	29235.6270668538
16	16	-12	656		7.21738746519739E-09	29235.6270668538
16	-16	12	656		7.21738746519739E-09	29235.6270668538
16	-16	-12	656		7.21738746519739E-09	29235.6270668538
-16	16	12	656		7.21738746519739E-09	29235.6270668538
-16	16	-12	656		7.21738746519739E-09	29235.6270668538
-16	-16	12	656		7.21738746519739E-09	29235.6270668538
-16	-16	-12	656		7.21738746519739E-09	29235.6270668538
16	20	0	656		7.21738746519739E-09	29235.6270668538
16	-20	0	656		7.21738746519739E-09	29235.6270668538
-16	20	0	656		7.21738746519739E-09	29235.6270668538
-16	-20	0	656		7.21738746519739E-09	29235.6270668538
20	0	16	656		7.21738746519739E-09	29235.6270668538
20	0	-16	656		7.21738746519739E-09	29235.6270668538
-20	0	16	656		7.21738746519739E-09	29235.6270668538
-20	0	-16	656		7.21738746519739E-09	29235.6270668538
20	16	0	656		7.21738746519739E-09	29235.6270668538
20	-16	0	656		7.21738746519739E-09	29235.6270668538
-20	16	0	656		7.21738746519739E-09	29235.6270668538
-20	-16	0	656		7.21738746519739E-09	29235.6270668538
24	4	8	656		7.21738746519739E-09	29235.6270668538
24	4	-8	656		7.21738746519739E-09	29235.6270668538
24	-4	8	656		7.21738746519739E-09	29235.6270668538
24	-4	-8	656		7.21738746519739E-09	29235.6270668538
-24	4	8	656		7.21738746519739E-09	29235.6270668538
-24	4	-8	656		7.21738746519739E-09	29235.6270668538
-24	-4	8	656		7.21738746519739E-09	29235.6270668538
-24	-4	-8	656		7.21738746519739E-09	29235.6270668538
24	8	4	656		7.21738746519739E-09	29235.6270668538
24	8	-4	656		7.21738746519739E-09	29235.6270668538
24	-8	4	656		7.21738746519739E-09	29235.6270668538
24	-8	-4	656		7.21738746519739E-09	29235.6270668538
-24	8	4	656		7.21738746519739E-09	29235.6270668538
-24	8	-4	656		7.21738746519739E-09	29235.6270668538
-24	-8	4	656		7.21738746519739E-09	29235.6270668538
-24	-8	-4	656		7.21738746519739E-09	29235.6270668538
4	24	8	656		7.21738746519739E-09	29235.6270668538
4	24	-8	656		7.21738746519739E-09	29235.6270668538
4	-24	8	656		7.21738746519739E-09	29235.6270668538
4	-24	-8	656		7.21738746519739E-09	29235.6270668538
-4	24	8	656		7.21738746519739E-09	29235.6270668538
-4	24	-8	656		7.21738746519739E-09	29235.6270668538
-4	-24	8	656		7.21738746519739E-09	29235.6270668538
-4	-24	-8	656		7.21738746519739E-09	29235.6270668538
4	8	24	656		7.21738746519739E-09	29235.6270668538
4	8	-24	656		7.21738746519739E-09	29235.6270668538
4	-8	24	656		7.21738746519739E-09	29235.6270668538
4	-8	-24	656		7.21738746519739E-09	29235.6270668538
-4	8	24	656		7.21738746519739E-09	29235.6270668538
-4	8	-24	656		7.21738746519739E-09	29235.6270668538
-4	-8	24	656		7.21738746519739E-09	29235.6270668538
-4	-8	-24	656		7.21738746519739E-09	29235.6270668538
8	24	4	656		7.21738746519739E-09	29235.6270668538
8	24	-4	656		7.21738746519739E-09	29235.6270668538
8	-24	4	656		7.21738746519739E-09	29235.6270668538
8	-24	-4	656		7.21738746519739E-09	29235.6270668538
-8	24	4	656		7.21738746519739E-09	29235.6270668538
-8	24	-4	656		7.21738746519739E-09	29235.6270668538
-8	-24	4	656		7.21738746519739E-09	29235.6270668538
-8	-24	-4	656		7.21738746519739E-09	29235.6270668538
8	4	24	656		7.21738746519739E-09	29235.6270668538
8	4	-24	656		7.21738746519739E-09	29235.6270668538
8	-4	24	656		7.21738746519739E-09	29235.6270668538
8	-4	-24	656		7.21738746519739E-09	29235.6270668538
-8	4	24	656		7.21738746519739E-09	29235.6270668538
-8	4	-24	656		7.21738746519739E-09	29235.6270668538
-8	-4	24	656		7.21738746519739E-09	29235.6270668538
-8	-4	-24	656		7.21738746519739E-09	29235.6270668538
11	23	3	659		5.22153520015025E-09	29302.4005692915
11	23	-3	659		5.22153520015025E-09	29302.4005692915
11	-23	3	659		5.22153520015025E-09	29302.4005692915
11	-23	-3	659		5.22153520015025E-09	29302.4005692915
-11	23	3	659		5.22153520015025E-09	29302.4005692915
-11	23	-3	659		5.22153520015025E-09	29302.4005692915
-11	-23	3	659		5.22153520015025E-09	29302.4005692915
-11	-23	-3	659		5.22153520015025E-09	29302.4005692915
11	3	23	659		5.22153520015025E-09	29302.4005692915
11	3	-23	659		5.22153520015025E-09	29302.4005692915
11	-3	23	659		5.22153520015025E-09	29302.4005692915
11	-3	-23	659		5.22153520015025E-09	29302.4005692915
-11	3	23	659		5.22153520015025E-09	29302.4005692915
-11	3	-23	659		5.22153520015025E-09	29302.4005692915
-11	-3	23	659		5.22153520015025E-09	29302.4005692915
-11	-3	-23	659		5.22153520015025E-09	29302.4005692915
13	21	7	659		5.22153520015025E-09	29302.4005692915
13	21	-7	659		5.22153520015025E-09	29302.4005692915
